Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body repair shop bronx ny,"Park Collision Center, Inc",4.9,13,,Auto body shop,4398 Park Ave,40.8523452,-73.8961616,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:24,(347) 297-6900," 
""My go to shop for any auto body repairs now.""","https://www.google.com/maps/place/Park+Collision+Center,+Inc/data=!4m7!3m6!1s0x89c2f5b48a0ae1eb:0x3defc01fbeae25a8!8m2!3d40.8523452!4d-73.8961616!16s%2Fg%2F11jpnd2tg8!19sChIJ6-EKirT1wokRqCWuvh_A7z0?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,Bronx Auto Repair & Body Works,5.0,4,,Auto body shop,1048 Franklin Ave,40.8267633,-73.9073664,,,,2024-03-04 16:13:25,,,https://www.google.com/maps/place/Bronx+Auto+Repair+%26+Body+Works/data=!4m7!3m6!1s0x89c2f44b8e23d5e5:0xbff2767c7b3b8206!8m2!3d40.8267633!4d-73.9073664!16s%2Fg%2F1th0cch4!19sChIJ5dUjjkv0wokRBoI7e3x28r8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Deluxe Auto Collision Repair,5.0,6,,Auto body shop,2639 Halperin Ave,40.8435235,-73.8435712,Closes soon,6 PMOpens 8:30 AM Tue,http://deluxeautocollisionrepair.godaddysites.com/,2024-03-04 16:13:27,(929) 301-3681," 
""I’ll be using them for future car repairs and services.""",https://www.google.com/maps/place/Deluxe+Auto+Collision+Repair/data=!4m7!3m6!1s0x89c2f5c0e02184eb:0x571a28902d14a722!8m2!3d40.8435235!4d-73.8435712!16s%2Fg%2F11t_lzyvzz!19sChIJ64Qh4MD1wokRIqcULZAoGlc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,On site auto collision inc.,5.0,5,,Auto body shop,4430 Park Ave,40.853211,-73.8955931,Open,Closes 5 AM Tue,http://onsiteautomotiveny.com/,2024-03-04 16:13:28,(347) 269-7463," 
""Excellent work on my car repairs!""",https://www.google.com/maps/place/On+site+auto+collision+inc./data=!4m7!3m6!1s0x89c2f5bdafb0b7f3:0x8055868e02d22942!8m2!3d40.853211!4d-73.8955931!16s%2Fg%2F11l2lxg1k_!19sChIJ87ewr731wokRQinSAo6GVYA?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Beethoven Auto Body Shop,3.0,2,,Auto body shop,1502 Inwood Ave,40.8428357,-73.9171277,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:29,(347) 862-0230,,https://www.google.com/maps/place/Beethoven+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2f43e69679597:0xabe498288517cadd!8m2!3d40.8428357!4d-73.9171277!16s%2Fg%2F1tm0v2m9!19sChIJl5VnaT70wokR3coXhSiY5Ks?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,L&J Auto Service inc,3.7,41,,Auto body shop,2180 Webster Ave,40.8544514,-73.8963454,Open,Closes 7 PM,,2024-03-04 16:13:30,(718) 294-4822," 
""I took my mdx for bumpers repair came out new ...""",https://www.google.com/maps/place/L%26J+Auto+Service+inc/data=!4m7!3m6!1s0x89c2f4685ce5fb67:0xce673a41a90d9962!8m2!3d40.8544514!4d-73.8963454!16s%2Fg%2F11gfgnqjgm!19sChIJZ_vlXGj0wokRYpkNqUE6Z84?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,P & D Auto Body & Repair INC,4.2,5,,Auto repair shop,4450 Bronx Blvd,40.901005,-73.856549,Open,Closes 11 PM,,2024-03-04 16:13:32,(718) 994-6081,,https://www.google.com/maps/place/P+%26+D+Auto+Body+%26+Repair+INC/data=!4m7!3m6!1s0x89c2f2dbb5879197:0x287b2d6b806fa9b0!8m2!3d40.901005!4d-73.856549!16s%2Fg%2F1tk1nx_0!19sChIJl5GHtdvywokRsKlvgGsteyg?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Indar Auto Collision, Corp",3.6,42,,Auto body shop,4522 Park Ave,40.8552903,-73.8946207,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:34,(718) 220-2990," 
""All the talk about body shops being cutthroat doesn't apply here.""","https://www.google.com/maps/place/Indar+Auto+Collision,+Corp/data=!4m7!3m6!1s0x89c2f47c0eda5321:0xaca8f9add9b266ec!8m2!3d40.8552903!4d-73.8946207!16s%2Fg%2F11b5ysllyf!19sChIJIVPaDnz0wokR7Gay2a35qKw?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,Xcel Body Work,4.7,10,,Auto body shop,"corner of, 4363 Bronx Blvd, E 237th St",40.8988906,-73.8587736,Closes soon,6 PMOpens 8:30 AM Tue,,2024-03-04 16:13:35,(646) 698-3955," 
""kept me in the loop and updates about my car while I was being repaired.""",https://www.google.com/maps/place/Xcel+Body+Work/data=!4m7!3m6!1s0x89c2f37ff52e37ed:0x6368f90d3be07dca!8m2!3d40.8988906!4d-73.8587736!16s%2Fg%2F11pz2d9l5q!19sChIJ7Tcu9X_zwokRyn3gOw35aGM?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Michaels Mobil auto body shop,4.6,14,,Auto body shop,729 Allerton Ave,40.8656172,-73.8660547,Open,Closes 8 PM,https://michael-mobil-auto-body-shop.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 16:13:36,(914) 562-3973," 
""He did an excellent job with the repair, while battling against a soggy ...""",https://www.google.com/maps/place/Michaels+Mobil+auto+body+shop/data=!4m7!3m6!1s0x89c2f3c03941613d:0xde11e8c6a6af2488!8m2!3d40.8656172!4d-73.8660547!16s%2Fg%2F11h64cntd4!19sChIJPWFBOcDzwokRiCSvpsboEd4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,RL AUTO COLLISION,5.0,13,,Auto body shop,1074 Home St,40.827794,-73.887233,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:37,(718) 708-8029," 
""... recommend RL Auto Collision to anyone in need of auto repairs.""",https://www.google.com/maps/place/RL+AUTO+COLLISION/data=!4m7!3m6!1s0x89c2f5e9f4b24235:0xd21234a1f49fef8c!8m2!3d40.827794!4d-73.887233!16s%2Fg%2F11vb9vnw30!19sChIJNUKy9On1wokRjO-f9KE0EtI?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Orsap Towing , Auto Repair and body shop",4.3,57,,Auto body shop,1680 Jerome Ave,40.8460993,-73.9132812,Open 24 hours,,http://24nyctowing.com/,2024-03-04 16:13:39,(718) 731-0717,,"https://www.google.com/maps/place/Orsap+Towing+,+Auto+Repair+and+body+shop/data=!4m7!3m6!1s0x89c2f415286fb8db:0x94e77252e3facffc!8m2!3d40.8460993!4d-73.9132812!16s%2Fg%2F11g6wh2_d1!19sChIJ27hvKBX0wokR_M_641Jy55Q?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,Earl Scheib Paint & Body,4.2,123,,Auto body shop,787 Bruckner Blvd,40.8154796,-73.8960911,Closes soon,6 PMOpens 8 AM Tue,http://earlscheibpaintandbodybronx.com/,2024-03-04 16:13:40,(718) 378-3700," 
""I would definitely recommend him to anyone in need of body repair!""",https://www.google.com/maps/place/Earl+Scheib+Paint+%26+Body/data=!4m7!3m6!1s0x89c2f5aec0c4eecd:0x11edae623ae110d6!8m2!3d40.8154796!4d-73.8960911!16s%2Fg%2F1v3h_xty!19sChIJze7EwK71wokR1hDhOmKu7RE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Deals On Wheels Auto Body Shop,5.0,9,,Auto body shop,1465 Bassett Ave,40.8522873,-73.8427188,Closes soon,6 PMOpens 8:30 AM Tue,,2024-03-04 16:13:41,(347) 621-5280," 
""Amazing repair shop.. would ...""",https://www.google.com/maps/place/Deals+On+Wheels+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2f5106759ae57:0xd67f35cc468fb6aa!8m2!3d40.8522873!4d-73.8427188!16s%2Fg%2F11fj138qpj!19sChIJV65ZZxD1wokRqraPRsw1f9Y?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,ALL CITY AUTO LLC,4.9,52,,Auto body shop,402 Manida St,40.8088268,-73.8868019,Closes soon,5:30 PMOpens 9 AM Tue,https://all-city-auto-llc.business.site/,2024-03-04 16:13:42,(347) 918-9983," 
""For auto body repair or mechanical needs amazing service""",https://www.google.com/maps/place/ALL+CITY+AUTO+LLC/data=!4m7!3m6!1s0x89c2f5e1f04cc959:0x2fb8d2277c372db9!8m2!3d40.8088268!4d-73.8868019!16s%2Fg%2F11fjy9k4qq!19sChIJWclM8OH1wokRuS03fCfSuC8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,East Collision Inc. Auto Body Shop,4.8,108,,Auto body shop,2266 Tillotson Ave,40.8821706,-73.8272391,Closed,Opens 7:30 AM Tue,https://www.eastcollisionnewyork.com/,2024-03-04 16:13:43,(718) 994-4900," 
""An auto collision repair would seem to be a difficult problem.""",https://www.google.com/maps/place/East+Collision+Inc.+Auto+Body+Shop/data=!4m7!3m6!1s0x89c28cdae11acd71:0x9a8b7fa9887bb52a!8m2!3d40.8821706!4d-73.8272391!16s%2Fg%2F1vl5hq6r!19sChIJcc0a4dqMwokRKrV7iKl_i5o?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,S&T Auto Body,4.6,491,,Auto body shop,4632 Third Ave,40.8566899,-73.8907953,Closed,Opens 8:30 AM Tue,http://stautobody.com/,2024-03-04 16:13:45,(718) 220-2201," 
""This is by far the best repair shop in the entire NY area.""
 
BOOK ONLINE",https://www.google.com/maps/place/S%26T+Auto+Body/data=!4m7!3m6!1s0x89c2f47e6ed8cd73:0x1f0d31d2bf99a31b!8m2!3d40.8566899!4d-73.8907953!16s%2Fg%2F1tlc8_kh!19sChIJc83Ybn70wokRG6OZv9IxDR8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Boca Chica Auto Body, Inc",4.0,4,,Auto body shop,1900 Jerome Ave,40.8503996,-73.9102063,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:46,(347) 271-5999,,"https://www.google.com/maps/place/Boca+Chica+Auto+Body,+Inc/data=!4m7!3m6!1s0x89c2f57a21a94285:0x2a1f3f76f3577801!8m2!3d40.8503996!4d-73.9102063!16s%2Fg%2F11qql3_llq!19sChIJhUKpIXr1wokRAXhX83Y_Hyo?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,AAA Best Auto Body,4.3,26,,Auto body shop,4454 White Plains Rd,40.8996906,-73.8530257,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:13:48,(718) 324-8033,,https://www.google.com/maps/place/AAA+Best+Auto+Body/data=!4m7!3m6!1s0x89c2f2d0b21b45c3:0x9786422de49b2aa6!8m2!3d40.8996906!4d-73.8530257!16s%2Fg%2F1tj22gxw!19sChIJw0UbstDywokRpiqb5C1Chpc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Edgewater Collision,4.5,29,,Auto body shop,704 Hunts Point Ave,40.8148656,-73.8858492,Open,Closes 7 PM,https://edgewater-collision.business.site/,2024-03-04 16:13:49,(718) 974-7220," 
""The quality of the repair they did was also A+.""",https://www.google.com/maps/place/Edgewater+Collision/data=!4m7!3m6!1s0x89c2f4fe3e61b9df:0xf64337fb9a3350b0!8m2!3d40.8148656!4d-73.8858492!16s%2Fg%2F1263slh_d!19sChIJ37lhPv70wokRsFAzmvs3Q_Y?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,I&S Auto body,4.2,6,,Auto body shop,4410 Park Ave,40.8526426,-73.8957395,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:50,(917) 337-2491,,https://www.google.com/maps/place/I%26S+Auto+body/data=!4m7!3m6!1s0x89c2f590d3b25735:0xfe0618a515466434!8m2!3d40.8526426!4d-73.8957395!16s%2Fg%2F11srr74myd!19sChIJNVey05D1wokRNGRGFaUYBv4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Impact Body Repairs Inc,5.0,15,,Auto body shop,4454 Bronx Blvd,40.9011124,-73.8564523,,,,2024-03-04 16:13:51,," 
""Victor is great, worked with me to get the repairs done in a timely manner.""",https://www.google.com/maps/place/Impact+Body+Repairs+Inc/data=!4m7!3m6!1s0x89c2f2da4a9b11af:0xa74a2003a993c216!8m2!3d40.9011124!4d-73.8564523!16s%2Fg%2F1thy0r1l!19sChIJrxGbStrywokRFsKTqQMgSqc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,United Auto Body NY Corp,4.9,8,,Auto body shop,2255 Givan Ave # 4,40.8806748,-73.8272489,Closes soon,5:30 PMOpens 8 AM Tue,https://united-auto-body-ny-corp.business.site/,2024-03-04 16:13:53,(347) 899-8082," 
""If you do, and it needs repair, trust your car to Gavin @ United Auto.""",https://www.google.com/maps/place/United+Auto+Body+NY+Corp/data=!4m7!3m6!1s0x89c28da6b1f1cb6f:0xafaa101134da7f62!8m2!3d40.8806748!4d-73.8272489!16s%2Fg%2F11fjs473c1!19sChIJb8vxsaaNwokRYn_aNBEQqq8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Mato Auto Body,4.5,10,,Auto body shop,1504 Inwood Ave,40.8429322,-73.91705,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:54,(718) 731-8110,,https://www.google.com/maps/place/Mato+Auto+Body/data=!4m7!3m6!1s0x89c2f43e6bcef1c1:0x713890d9c063a10a!8m2!3d40.8429322!4d-73.91705!16s%2Fg%2F1tkvbpqg!19sChIJwfHOaz70wokRCqFjwNmQOHE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,F&C BODY SHOP AND AUTO REPAIR,4.6,29,,Auto body shop,1271 Jerome Avenue Side Entrance,40.8378139,-73.920625,Closed,Opens 8 AM Tue,https://f-c-auto-body-repair.business.site/,2024-03-04 16:13:55,(718) 992-4001,,https://www.google.com/maps/place/F%26C+BODY+SHOP+AND+AUTO+REPAIR/data=!4m7!3m6!1s0x89c2f43bb3cd5347:0xdcc65938e864d032!8m2!3d40.8378139!4d-73.920625!16s%2Fg%2F1wj_v62c!19sChIJR1PNszv0wokRMtBk6DhZxtw?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Collision Kings,5.0,6,,Auto body shop,684-A E 137th St,40.8044998,-73.9146261,Closes soon,6 PMOpens 9 AM Tue,,2024-03-04 16:13:56,(718) 618-0909," 
""... exactly what I needed Paint matches 100% to the rest of the car.""",https://www.google.com/maps/place/Collision+Kings/data=!4m7!3m6!1s0x89c2f59ad0459bd1:0x374ddadecd11f80d!8m2!3d40.8044998!4d-73.9146261!16s%2Fg%2F11t4ghzvzy!19sChIJ0ZtF0Jr1wokRDfgRzd7aTTc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Fabio Auto Body,4.3,6,,Auto body shop,653 Bruckner Blvd,40.812163,-73.900246,,,,2024-03-04 16:13:59,,,https://www.google.com/maps/place/Fabio+Auto+Body/data=!4m7!3m6!1s0x89c2f5a556c7e39b:0xf628e9ad1edffc1d!8m2!3d40.812163!4d-73.900246!16s%2Fg%2F1tk_kn86!19sChIJm-PHVqX1wokRHfzfHq3pKPY?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Quality Auto Painting & Body,4.5,87,,Auto body shop,1941 Jerome Ave,40.851272,-73.90993,Closed,Opens 8 AM Tue,,2024-03-04 16:14:00,(718) 583-1540," 
""I was searching online for a Auto body repair.""",https://www.google.com/maps/place/Quality+Auto+Painting+%26+Body/data=!4m7!3m6!1s0x89c2f46d049410bb:0x1b4ec37ba64c5ddc!8m2!3d40.851272!4d-73.90993!16s%2Fg%2F1t_tl6t_!19sChIJuxCUBG30wokR3F1MpnvDThs?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Triple M Auto Body Inc DBA Grand Prix Auto,5.0,48,,Auto body shop,3050 Boston Rd,40.8702772,-73.856356,Closed,Opens 8 AM Tue,,2024-03-04 16:14:01,(718) 231-6500," 
""The repair was done really well and my car is as good as new.""",https://www.google.com/maps/place/Triple+M+Auto+Body+Inc+DBA+Grand+Prix+Auto/data=!4m7!3m6!1s0x89c2f35d9141eceb:0xc7292b08ed1da913!8m2!3d40.8702772!4d-73.856356!16s%2Fg%2F11nxps1jgj!19sChIJ6-xBkV3zwokRE6kd7QgrKcc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Xcellence Body Works,4.3,22,,Auto body shop,4170 Park Ave,40.8464736,-73.8995302,Closes soon,6 PMOpens 8 AM Tue,https://xcellence-auto-bodyworks.business.site/,2024-03-04 16:14:02,(347) 577-6923,,https://www.google.com/maps/place/Xcellence+Body+Works/data=!4m7!3m6!1s0x89c2f4660c21ee9d:0xffc09c9143ade515!8m2!3d40.8464736!4d-73.8995302!16s%2Fg%2F11f1z8lf1z!19sChIJne4hDGb0wokRFeWtQ5GcwP8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Malachi Fix It Right Inc. Autobody Repair Shop,5.0,5,,Auto repair shop,4150A Boston Rd,40.8864037,-73.826214,Open,Closes 7 PM,https://malachi-fix-it-right-inc-auto-repair.business.site/,2024-03-04 16:14:04,(718) 653-4948,,https://www.google.com/maps/place/Malachi+Fix+It+Right+Inc.+Autobody+Repair+Shop/data=!4m7!3m6!1s0x89c28cd96f61e109:0x2e6087bbc5b596ce!8m2!3d40.8864037!4d-73.826214!16s%2Fg%2F11gblfqlwm!19sChIJCeFhb9mMwokRzpa1xbuHYC4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,First Class Collision Specialist Inc,4.5,42,,Auto body shop,3008 Lurting Ave,40.8702198,-73.8563592,Closes soon,6 PMOpens 8 AM Tue,https://first-class-collision-specialist-inc.negocio.site/,2024-03-04 16:14:05,(718) 652-9219," 
""This is my main shop for body repairs.""",https://www.google.com/maps/place/First+Class+Collision+Specialist+Inc/data=!4m7!3m6!1s0x89c2f35d829470f9:0x2fb59d67494d3d12!8m2!3d40.8702198!4d-73.8563592!16s%2Fg%2F11dymg58s4!19sChIJ-XCUgl3zwokREj1NSWedtS8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Five J's Automotive,4.3,363,,Auto repair shop,809 Zerega Ave,40.8245979,-73.8432057,Open 24 hours,,http://www.fivejsbronx.com/,2024-03-04 16:14:06,(718) 792-0300," 
""I wont go elsewhere if i have any auto body shop repairs needed.""
 
BOOK ONLINE",https://www.google.com/maps/place/Five+J%27s+Automotive/data=!4m7!3m6!1s0x89c2f4cd66f5d5b3:0x3e9596805b98475e!8m2!3d40.8245979!4d-73.8432057!16s%2Fg%2F11bbrktcf8!19sChIJs9X1Zs30wokRXkeYW4CWlT4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Ruben Auto Repair,4.8,41,,Auto body shop,2030 Lafontaine Ave,40.8482377,-73.8931427,,,,2024-03-04 16:14:07,,,https://www.google.com/maps/place/Ruben+Auto+Repair/data=!4m7!3m6!1s0x89c2f463a14857b9:0xc9f3b0e850d1fc15!8m2!3d40.8482377!4d-73.8931427!16s%2Fg%2F1tp_7b20!19sChIJuVdIoWP0wokRFfzRUOiw88k?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Pro Dipper Auto Collision,1.0,1,,Auto body shop,1179 Grinnell Pl BLD# 2,40.8121479,-73.89313,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:14:09,(347) 713-3120,,https://www.google.com/maps/place/Pro+Dipper+Auto+Collision/data=!4m7!3m6!1s0x89c2f5db6d526df3:0x378dede4f29eb97c!8m2!3d40.8121479!4d-73.89313!16s%2Fg%2F11fhrgx61y!19sChIJ821Sbdv1wokRfLme8uTtjTc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Mirando's Auto Body,4.8,20,,Auto body shop,1429 Blondell Ave,40.843688,-73.843704,,,,2024-03-04 16:14:10,," 
""Great work on the repairs to my bumper.""
 
BOOK ONLINE",https://www.google.com/maps/place/Mirando%27s+Auto+Body/data=!4m7!3m6!1s0x89c2f4b29e3a6d99:0x9acc4d09f9eb21b7!8m2!3d40.843688!4d-73.843704!16s%2Fg%2F1tl8ln68!19sChIJmW06nrL0wokRtyHr-QlNzJo?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Bruckner Collision,4.5,79,,Auto body shop,511 Bruckner Blvd,40.8103485,-73.9026412,Closed,Opens 8 AM Tue,https://brucknercollisionllc.com/,2024-03-04 16:14:11,(718) 292-8553," 
""My 2nd time using this repair shop.""",https://www.google.com/maps/place/Bruckner+Collision/data=!4m7!3m6!1s0x89c2f5badde513ed:0x86948bc363d65e52!8m2!3d40.8103485!4d-73.9026412!16s%2Fg%2F1td4l1cj!19sChIJ7RPl3br1wokRUl7WY8OLlIY?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Gabaon Body Shop,4.1,15,,Auto body shop,Bronx River Ave,40.8391913,-73.8699652,,,,2024-03-04 16:14:12,,,https://www.google.com/maps/place/Gabaon+Body+Shop/data=!4m7!3m6!1s0x89c2f494949101dd:0x91f29d17b2a07be2!8m2!3d40.8391913!4d-73.8699652!16s%2Fg%2F11ddwxwntg!19sChIJ3QGRlJT0wokR4nugshed8pE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,M-Dolla Custom Autoworks,4.5,46,,Auto body shop,2241 Conner St,40.8866572,-73.8299021,Open,Closes 7 PM,https://instagram.com/mdollashop?utm_medium=copy_link,2024-03-04 16:14:14,(917) 815-4944," 
""I highly recommend this shop for your autobody repairs among other things.""",https://www.google.com/maps/place/M-Dolla+Custom+Autoworks/data=!4m7!3m6!1s0x89c28cd9fcf129c3:0xfbf3e45b58c4e9a3!8m2!3d40.8866572!4d-73.8299021!16s%2Fg%2F11bw4vs0zt!19sChIJwynx_NmMwokRo-nEWFvk8_s?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Frank & Son Autobody,4.7,121,,Auto body shop,1530 Stillwell Ave # B,40.8536746,-73.8424856,Closed,Opens 8:30 AM Tue,http://www.frankandsonautobody.net/,2024-03-04 16:14:15,(718) 822-6726," 
""This is a high class repair body shop with certified workmanship.""
 
BOOK ONLINE",https://www.google.com/maps/place/Frank+%26+Son+Autobody/data=!4m7!3m6!1s0x89c2f3555638482b:0x9921ede8a128a08e!8m2!3d40.8536746!4d-73.8424856!16s%2Fg%2F1tgff94c!19sChIJK0g4VlXzwokRjqAooejtIZk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Rapid Car 2,3.9,86,,Auto body shop,3080 Westchester Ave,40.8486317,-73.8305343,Open,Closes 7 PM,,2024-03-04 16:14:16,(718) 863-2273," 
""The best place for all you're auto repair...""",https://www.google.com/maps/place/Rapid+Car+2/data=!4m7!3m6!1s0x89c28b5764a40001:0xe50666b754157cbf!8m2!3d40.8486317!4d-73.8305343!16s%2Fg%2F11c58qf2yd!19sChIJAQCkZFeLwokRv3wVVLdmBuU?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Dom's Auto Body,4.3,39,,Auto body shop,2405 Poplar St,40.8429657,-73.8541507,Closed,Opens 8 AM Tue,http://www.domsautobodybx.com/,2024-03-04 16:14:17,(718) 822-0794," 
""Excellent auto body repairs, well priced""",https://www.google.com/maps/place/Dom%27s+Auto+Body/data=!4m7!3m6!1s0x89c2f4b2b67d7ef9:0x90b71a5d8822a275!8m2!3d40.8429657!4d-73.8541507!16s%2Fg%2F1tglnv48!19sChIJ-X59trL0wokRdaIiiF0at5A?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Gary's Mobile body shop,3.2,5,,Auto body shop,2857 Buhre Ave,40.8475657,-73.8338426,,,https://www.facebook.com/marketplace/item/800392984084374/,2024-03-04 16:14:19,," 
""This guy came to my home and did the repairs on the spot he did an ...""",https://www.google.com/maps/place/Gary%27s+Mobile+body+shop/data=!4m7!3m6!1s0x89c28b412a0c5d73:0x595298194a22381d!8m2!3d40.8475657!4d-73.8338426!16s%2Fg%2F11r5g15cq8!19sChIJc10MKkGLwokRHTgiShmYUlk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Valdivia's Auto Body,4.8,5,,Auto body shop,1674B Carter Ave,40.8434691,-73.9039269,,,,2024-03-04 16:14:20,," 
""I recommend this body shop""",https://www.google.com/maps/place/Valdivia%27s+Auto+Body/data=!4m7!3m6!1s0x89c2f4684b2eb0fb:0x6d49f08218064b50!8m2!3d40.8434691!4d-73.9039269!16s%2Fg%2F1tlbvn5_!19sChIJ-7AuS2j0wokRUEsGGILwSW0?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,w & b auto body,5.0,4,,Auto repair shop,1250 Garrison Ave,40.8207211,-73.8874502,Closes soon,6 PMOpens 8 AM Tue,,2024-03-04 16:14:21,(917) 471-9412,,https://www.google.com/maps/place/w+%26+b+auto+body/data=!4m7!3m6!1s0x89c2f515875ac367:0xe77fc90c0f51f529!8m2!3d40.8207211!4d-73.8874502!16s%2Fg%2F11s7c1j381!19sChIJZ8NahxX1wokRKfVRDwzJf-c?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,In & Out Auto Body Shop,1.0,1,,Auto body shop,2175 E Tremont Ave,40.8421732,-73.8572939,,,,2024-03-04 16:14:22,2175 E Tremont Ave,,https://www.google.com/maps/place/In+%26+Out+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2f4bbb655bb51:0xe8002d9f1e1c782d!8m2!3d40.8421732!4d-73.8572939!16s%2Fg%2F11g6ly8rr8!19sChIJUbtVtrv0wokRLXgcHp8tAOg?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Boston Road Collision,4.5,164,,Auto body shop,2345 Hollers Ave,40.8853501,-73.8255269,Closed,Opens 7:30 AM Tue,http://www.bostonroadcollision.net/,2024-03-04 16:14:25,(718) 324-0326," 
""I was keep informed about the progress of my repair status.""",https://www.google.com/maps/place/Boston+Road+Collision/data=!4m7!3m6!1s0x89c2f3446abe63dd:0x45d87c9e04d3cd01!8m2!3d40.8853501!4d-73.8255269!16s%2Fg%2F1vgx1plx!19sChIJ3WO-akTzwokRAc3TBJ582EU?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Brother & Sister Auto Body,4.3,12,,Auto body shop,730 Southern Blvd # A,40.8141195,-73.8978181,,,,2024-03-04 16:14:26,," 
""Amazing service best auto body place in The Bronx""",https://www.google.com/maps/place/Brother+%26+Sister+Auto+Body/data=!4m7!3m6!1s0x89c2f5afaeb57ebd:0x3757a4cade4e9c4d!8m2!3d40.8141195!4d-73.8978181!16s%2Fg%2F1tdxltff!19sChIJvX61rq_1wokRTZxO3sqkVzc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Entourage Automotive,4.5,59,,Auto body shop,1451 Ferris Pl,40.8399281,-73.8424866,,,http://www.carrepairbronx.com/,2024-03-04 16:14:27,," 
""If it's a tow or a jump or a repair I can always count on them.""",https://www.google.com/maps/place/Entourage+Automotive/data=!4m7!3m6!1s0x89c2f4b348392fd5:0x110c4720b63b1b7f!8m2!3d40.8399281!4d-73.8424866!16s%2Fg%2F11f24x6j08!19sChIJ1S85SLP0wokRfxs7tiBHDBE?authuser=0&hl=en&rclk=1
